Artist Reputation,Height,Width,Weight,Price Of Sculpture,Base Shipping Price,Area,Combined_Price,Duration,International,Express Shipment,Installation Included,Fragile,Material,Transport,Month,Year,Week,Customer Information,Customer Location,Cost
0.27,8.0,5.0,12183.0,25.65,77.68,40.0,103.33000000000001,-4,Yes,Yes,Yes,No,Stone,Airways,8,2017,1,Wealthy,NE,6.474507789861521
0.26,16.0,6.0,285.0,3.6,17.56,96.0,21.16,0,Yes,No,Yes,No,Brass,Airways,1,2017,5,Wealthy,PA,5.289125248179121
0.4635559410234171,9.0,5.0,58.0,4.99,18.12,45.0,23.11,2,No,Yes,No,No,Wood,Roadways,5,2019,6,Working Class,NV,5.3887520440192445
0.99,4.0,4.0,96.0,3.51,12.24,16.0,15.75,-2,No,No,No,No,Brass,Airways,8,2018,3,Wealthy,AP,5.447082139813149
0.92,42.0,10.0,4217.0,4.23,16.55,420.0,20.78,4,Yes,Yes,Yes,Yes,Clay,Airways,2,2019,4,Wealthy,PA,7.652355741130998
0.47,22.0,9.0,4578.0,12.61,16.64,198.0,29.25,1,No,No,Yes,No,Bronze,Roadways,5,2015,0,Working Class,ND,5.702548380141388
0.13,12.0,8.0,816.0,5.24,24.07,96.0,29.310000000000002,4,No,No,No,Yes,Clay,Roadways,5,2018,0,Wealthy,DE,5.312811812698489
0.84,10.0,9.683944374209862,617.0,3.11,19.35,96.83944374209861,22.46,1,Yes,No,No,No,Bronze,Airways,10,2016,6,Working Class,CO,5.911798851689727
0.36,26.0,6.0,1594.0,6.32,13.61,156.0,19.93,3,No,No,No,Yes,Clay,Roadways,3,2018,5,Working Class,WA,5.370126269294469
0.16,21.86857142857143,11.0,973.0,6.17,22.07,240.5542857142857,28.240000000000002,-3,No,No,No,No,Aluminium,Roadways,3,2017,5,Working Class,TN,5.020189506901067
0.17,20.0,7.0,3669.0,5.13,11.07,140.0,16.2,1,No,No,No,No,Bronze,Roadways,9,2018,4,Working Class,DE,5.031940060590085
0.4635559410234171,22.0,11.0,14964.0,25.35,41.08,242.0,66.43,3,No,No,No,No,Bronze,Roadways,5,2015,5,Wealthy,MI,5.8665813649612915
0.76,17.0,6.0,333.0,3.52,12.8,102.0,16.32,-2,No,No,No,No,Aluminium,Roadways,6,2017,1,Working Class,OR,5.469999188237646
0.81,33.0,12.0,2138.0,3.65,13.14,396.0,16.79,4,No,No,No,No,Aluminium,Roadways,2,2015,4,Wealthy,WA,6.271347535614793
0.57,29.0,16.0,44236.0,48.72,96.36,464.0,145.07999999999998,3,Yes,No,Yes,No,Brass,Roadways,6,2017,6,Working Class,AE,7.854179405269686
0.22,35.0,15.0,527.0,3.3,23.7,525.0,27.0,4,No,Yes,Yes,No,Wood,Roadways,3,2019,0,Wealthy,TN,5.647846842325897
0.37,25.0,15.0,1492.0,6.66,23.99,375.0,30.65,2,Yes,No,No,No,Aluminium,Airways,6,2019,4,Working Class,GA,5.741238811700154
0.69,11.0,7.0,2027.0,3.72,17.39,77.0,21.11,1,Yes,No,Yes,No,Brass,Airways,10,2018,5,Working Class,OK,5.934682533008997
0.53,13.0,6.0,1976.0,12.08,24.46,78.0,36.54,0,No,No,No,No,Bronze,Roadways,8,2018,3,Working Class,NM,5.702982154485432
0.23,9.0,5.0,6764.0,34.6,41.99,45.0,76.59,2,No,No,No,No,Marble,Waterways,5,2015,2,Wealthy,IL,5.973987713056649
0.0,6.0,4.0,108.0,3.98,19.76,24.0,23.740000000000002,4,Yes,No,No,Yes,Clay,Waterways,8,2018,3,Working Class,ND,5.082025290182929
0.17,21.0,12.0,18618.0,6.22,83.74,252.0,89.96,1,No,No,No,No,Brass,Roadways,5,2015,6,Working Class,AR,6.25967706178977
0.6,35.0,19.0,7281.0,10.7,59.69,665.0,70.39,0,No,No,No,Yes,Clay,Waterways,2,2018,1,Working Class,AA,7.0695679591445515
0.16,8.0,4.0,4081.0,12.69,12.65,32.0,25.34,-4,No,No,Yes,No,Marble,Roadways,4,2017,6,Working Class,MN,5.242381734217734
0.62,23.0,11.0,976.0,3.91,15.14,253.0,19.05,-1,No,Yes,No,No,Aluminium,Roadways,1,2015,0,Wealthy,AR,5.822187539034823
0.74,6.0,4.0,66.0,5.07,10.2,24.0,15.27,-4,No,No,No,No,Aluminium,Roadways,1,2018,6,Working Class,AZ,5.164957387802744
0.36,30.0,12.0,1609.0,5.48,21.84,360.0,27.32,1,No,No,No,No,Aluminium,Roadways,8,2018,2,Working Class,KY,5.486579576004063
0.4635559410234171,15.0,6.0,493.0,4.07,10.07,90.0,14.14,4,Yes,No,No,No,Aluminium,Waterways,8,2018,4,Wealthy,VA,4.871296595474155
0.13,23.0,6.0,311.0,3.58,19.65,138.0,23.229999999999997,3,No,No,No,No,Wood,Roadways,9,2018,1,Wealthy,DE,5.033309611135128
0.77,13.0,9.683944374209862,5349.0,6.1,51.72,125.8912768647282,57.82,2,No,No,No,No,Brass,Roadways,5,2016,2,Wealthy,IN,6.942987278552718
0.63,13.0,6.0,37126.0,51.25,67.78,78.0,119.03,2,No,No,Yes,No,Stone,Airways,11,2018,2,Working Class,OR,7.438507051826942
0.08,15.0,7.0,783.0,4.13,21.46,105.0,25.59,0,No,No,Yes,Yes,Clay,Roadways,3,2015,2,Working Class,RI,5.121997761949716
0.22,9.0,5.0,96.0,3.08,21.1,45.0,24.18,-3,No,No,No,No,Aluminium,Airways,8,2017,3,Wealthy,ME,5.026311773481264
0.4635559410234171,3.0,2.0,79.0,3.63,17.19,6.0,20.82,-2,Yes,No,Yes,No,Brass,Waterways,12,2015,1,Working Class,TX,5.322570858348741
0.05,14.0,8.0,2119.0,6.94,17.43,112.0,24.37,1,No,Yes,Yes,No,Bronze,Airways,9,2018,1,Working Class,SD,5.189060380611087
0.63,8.0,4.0,100.0,6.64,18.65,32.0,25.29,4,Yes,No,No,No,Aluminium,Airways,4,2015,2,Working Class,NM,5.773588348900164
0.43,18.0,12.0,11310.0,44.23,98.12,216.0,142.35,2,No,No,No,No,Bronze,Waterways,7,2018,1,Working Class,DE,6.891900249658038
0.33,15.0,8.0,2715.0,11.51,16.57,120.0,28.08,0,Yes,No,No,No,Bronze,Airways,4,2017,0,Wealthy,UT,5.469620105192861
0.4635559410234171,26.0,8.0,11363.0,41.28,80.46,208.0,121.74,1,Yes,Yes,No,No,Bronze,Roadways,3,2017,3,Wealthy,NC,6.663349786090432
0.5,11.0,8.0,1547.0,6.12,17.19,88.0,23.310000000000002,2,Yes,No,Yes,No,Bronze,Waterways,10,2017,2,Working Class,AZ,5.717685379825192
0.01,21.86857142857143,5.0,88.0,6.51,22.49,109.34285714285714,29.0,-3,Yes,No,No,No,Brass,Waterways,2,2018,1,Working Class,WV,4.862753810615839
0.82,9.0,4.0,166.0,3.88,21.07,36.0,24.95,-1,No,Yes,No,Yes,Clay,Airways,6,2018,3,Working Class,CA,5.747129279159567
0.42,9.0,4.0,3867.0,9.47,22.71,36.0,32.18,1,No,Yes,Yes,No,Brass,Roadways,2,2019,4,Working Class,AP,6.108024613019408
0.71,18.0,9.683944374209862,7071.0,8.26,58.94,174.3109987357775,67.2,2,Yes,No,No,No,Brass,Waterways,1,2019,5,Working Class,AE,7.184045206666435
0.16,11.0,8.0,766.0,4.26,16.5,88.0,20.759999999999998,3,Yes,Yes,No,Yes,Clay,Airways,1,2019,0,Wealthy,UT,5.305392280219999
0.12,30.0,11.0,24794.0,37.02,63.51,330.0,100.53,0,Yes,No,No,No,Bronze,Waterways,4,2018,2,Working Class,WA,5.996078884658727
0.37,22.0,13.0,689.0,3.04,13.83,286.0,16.87,0,Yes,No,No,No,Wood,Airways,7,2016,2,Working Class,DE,5.147320042996108
0.91,21.0,11.0,814.0,5.11,14.92,231.0,20.03,1,No,No,No,No,Aluminium,Airways,7,2017,2,Working Class,RI,6.356020851372516
0.79,19.0,6.0,453.0,6.97,12.74,114.0,19.71,3,No,Yes,No,No,Aluminium,Roadways,9,2015,6,Wealthy,MO,6.242884525373848
0.77,21.86857142857143,9.683944374209862,219.0,3.28,11.15,211.7740292577208,14.43,0,Yes,No,Yes,No,Wood,Roadways,9,2016,6,Working Class,AR,5.592403886672812
0.42,21.0,11.0,12296.0,35.44,39.2,231.0,74.64,1,Yes,Yes,No,No,Bronze,Airways,7,2019,2,Working Class,IL,6.412573319204167
0.36,12.0,8.0,2883.0,4.13,20.64,96.0,24.77,1,No,No,No,No,Bronze,Roadways,1,2016,6,Working Class,DC,5.402587287723834
0.26,33.0,19.0,4112.0,7.1,18.46,627.0,25.560000000000002,-2,No,No,Yes,No,Aluminium,Roadways,10,2016,4,Working Class,NV,5.48963995887241
0.22,19.0,9.0,13417.0,39.19,89.07,171.0,128.26,0,No,Yes,No,No,Brass,Airways,2,2019,3,Wealthy,HI,6.5138975439156885
0.28,16.0,8.0,349.0,3.21,18.64,128.0,21.85,-3,No,No,No,Yes,Clay,Airways,7,2019,1,Working Class,CO,5.085928278131687
0.77,6.0,5.0,62.0,4.41,24.17,30.0,28.580000000000002,3,No,No,No,No,Wood,Roadways,2,2017,4,Working Class,NV,5.733405999722272
0.39,11.0,6.0,233.0,3.82,20.69,66.0,24.51,-1,No,No,No,No,Aluminium,Roadways,2,2016,6,Working Class,MA,5.182120572145525
0.35,14.0,8.0,1653.0,6.58,10.11,112.0,16.689999999999998,1,Yes,No,No,No,Bronze,Waterways,11,2018,1,Working Class,MA,5.153696136936908
0.67,17.0,6.0,182.0,6.0,11.04,102.0,17.04,-1,No,No,No,No,Wood,Roadways,2,2016,0,Wealthy,CO,5.63913728116267
0.78,22.0,11.0,1001.0,10.13,21.59,242.0,31.72,-3,No,No,No,No,Aluminium,Roadways,3,2017,6,Working Class,KS,6.115693430247754
0.27,7.0,5.0,8694.0,18.57,52.09,35.0,70.66,-2,No,No,No,No,Stone,Roadways,7,2018,3,Wealthy,ME,6.054650591561146
0.3,48.0,14.0,79966.0,51.39,60.25,672.0,111.64,2,No,No,No,No,Brass,Roadways,11,2017,4,Working Class,DE,6.820267424858941
0.1,18.0,7.0,2816.0,6.26,19.69,126.0,25.950000000000003,0,No,Yes,Yes,No,Bronze,Roadways,1,2016,5,Working Class,HI,5.282543612431996
0.67,21.86857142857143,9.683944374209862,3328.0,5.21,23.34,211.7740292577208,28.55,-1,No,No,No,No,Brass,Roadways,6,2015,4,Working Class,NE,5.965762049755609
0.4635559410234171,3.0,2.0,11.0,4.01,19.91,6.0,23.92,2,Yes,No,Yes,No,Aluminium,Airways,2,2016,0,Working Class,DE,5.13562195088926
0.71,22.0,8.0,1048.0,6.0,23.91,176.0,29.91,-4,No,Yes,Yes,No,Aluminium,Roadways,5,2017,1,Wealthy,AR,6.4268605565050425
0.4635559410234171,16.0,9.683944374209862,150.0,6.16,21.31,154.9431099873578,27.47,0,No,Yes,No,No,Wood,Roadways,1,2016,6,Working Class,AA,5.130963236875869
0.47,3.0,2.0,14.0,3.81,13.37,6.0,17.18,-1,No,No,Yes,No,Brass,Roadways,7,2018,1,Working Class,OH,4.824064723012886
0.78,21.86857142857143,8.0,1616.0,6.88,16.63,174.94857142857143,23.509999999999998,-1,Yes,Yes,No,Yes,Clay,Roadways,9,2015,2,Wealthy,CA,6.63014234220714
0.82,16.0,8.0,580.0,3.81,21.39,128.0,25.2,3,No,No,No,No,Aluminium,Roadways,10,2015,5,Working Class,PA,6.2054664405049085
0.4635559410234171,18.0,7.0,355.0,6.54,22.78,126.0,29.32,0,No,No,No,No,Aluminium,Roadways,8,2016,1,Working Class,FL,5.100658796743844
0.15,12.0,7.0,2634.0,5.25,19.31,84.0,24.56,4,No,No,No,No,Brass,Roadways,5,2017,0,Working Class,MD,5.334601078625283
0.31,5.0,5.0,349.0,5.81,13.32,25.0,19.13,-2,No,Yes,No,No,Brass,Airways,1,2015,1,Wealthy,AE,5.156638588216099
0.4635559410234171,11.0,8.0,520.0,4.14,11.67,88.0,15.809999999999999,1,Yes,No,Yes,Yes,Clay,Waterways,10,2017,3,Working Class,AE,4.8977651703005165
0.04,4.0,3.0,101.0,6.84,22.92,12.0,29.76,-3,Yes,Yes,No,No,Brass,Airways,11,2018,5,Wealthy,CA,5.26346708911229
0.36,3.0,2.0,70.0,3.43,11.2,6.0,14.629999999999999,3,No,No,No,No,Brass,Roadways,4,2016,1,Working Class,NV,5.178125181219631
0.64,33.0,9.0,545.0,3.66,15.74,297.0,19.4,0,No,No,No,No,Brass,Roadways,7,2019,5,Working Class,IL,5.695010782269077
0.07,4.0,4.0,26.0,3.86,11.24,16.0,15.1,-4,No,No,Yes,No,Wood,Waterways,7,2019,1,Working Class,DC,4.466712392840524
0.7,19.0,11.0,6979.0,4.28,66.38,209.0,70.66,-4,Yes,No,No,No,Bronze,Roadways,10,2017,3,Working Class,VT,6.908415061277922
0.4635559410234171,24.0,9.0,1829.0,7.57,11.3,216.0,18.87,1,Yes,Yes,Yes,Yes,Brass,Airways,11,2017,1,Wealthy,AP,5.488152293818506
0.41,12.0,8.0,18600.0,26.45,31.01,96.0,57.46,-2,No,No,No,No,Marble,Roadways,7,2016,3,Working Class,NV,5.869438146097783
0.61,19.0,6.0,30510.0,55.54,62.66,114.0,118.19999999999999,-3,No,No,Yes,No,Marble,Roadways,6,2017,3,Wealthy,MD,7.179742326376941
0.69,29.0,11.0,5805.0,26.15,99.25,319.0,125.4,-4,No,Yes,No,Yes,Clay,Roadways,1,2015,5,Working Class,AA,7.517819718980906
0.95,15.0,7.0,285.0,3.06,20.54,105.0,23.599999999999998,3,No,No,No,No,Aluminium,Airways,12,2015,3,Working Class,CT,6.369387152209746
0.14,9.0,4.0,2921.0,9.33,11.97,36.0,21.3,-4,No,No,No,No,Marble,Airways,7,2016,3,Working Class,VA,5.115895804753749
0.4635559410234171,41.0,9.683944374209862,850.0,7.0,14.42,397.0417193426043,21.42,1,No,No,Yes,No,Wood,Roadways,11,2016,4,Working Class,ND,6.718409107251218
0.53,7.0,5.0,361.0,4.41,14.96,35.0,19.37,-4,No,Yes,Yes,No,Brass,Roadways,2,2015,3,Wealthy,GA,5.369334853783317
0.71,10.0,5.0,261.0,5.44,19.05,50.0,24.490000000000002,2,Yes,No,No,No,Bronze,Waterways,9,2016,3,Working Class,DE,5.824967125660913
0.06,38.0,7.0,220.0,3.89,20.79,266.0,24.68,4,No,Yes,Yes,No,Wood,Airways,1,2016,1,Wealthy,DC,5.19184512203752
0.38,14.0,6.0,770.0,3.2,10.41,84.0,13.61,-2,No,No,No,Yes,Clay,Roadways,6,2017,4,Wealthy,AP,5.060948107969845
0.08,3.0,3.0,406.0,4.19,12.91,9.0,17.1,0,No,Yes,No,No,Stone,Airways,5,2016,4,Wealthy,VT,5.298917186620004
0.61,19.0,10.0,10219.0,38.31,27.71,190.0,66.02000000000001,0,Yes,Yes,Yes,No,Brass,Airways,6,2018,3,Working Class,AE,6.835152327562483
0.61,27.0,8.0,455.0,6.1,11.58,216.0,17.68,-4,No,No,Yes,No,Aluminium,Roadways,3,2017,5,Working Class,OH,5.654767285170472
0.17,24.0,8.0,1765.0,3.86,12.71,192.0,16.57,-1,No,No,No,Yes,Clay,Roadways,9,2018,0,Working Class,MN,4.918446903101353
0.6,21.86857142857143,8.0,393.0,3.39,22.18,174.94857142857143,25.57,-1,No,No,No,No,Aluminium,Waterways,12,2018,2,Working Class,AE,5.620147210360944
0.72,30.0,11.0,617.0,3.52,10.55,330.0,14.07,1,No,Yes,Yes,No,Wood,Roadways,3,2015,4,Wealthy,DC,6.048789613727251
0.55,17.0,9.683944374209862,293.0,5.59,23.25,164.62705436156764,28.84,4,Yes,No,No,No,Aluminium,Roadways,9,2016,6,Working Class,WI,5.881007734025407
0.59,12.0,8.0,517.0,6.7,24.02,96.0,30.72,1,No,No,No,No,Aluminium,Airways,1,2017,2,Working Class,OR,5.843863206792214
0.0,18.0,7.0,4831.0,11.04,18.64,126.0,29.68,4,Yes,Yes,No,No,Brass,Roadways,11,2015,1,Wealthy,AA,5.484962894822046
0.94,34.0,13.0,3657.0,17.67,17.67,442.0,35.34,3,Yes,No,Yes,No,Aluminium,Airways,1,2016,0,Working Class,CO,7.085993510338455
0.86,10.0,5.0,237.0,5.42,10.23,50.0,15.65,-2,Yes,No,No,No,Aluminium,Waterways,3,2017,1,Working Class,PA,5.601048137201335
0.3,5.0,5.0,100.0,5.95,18.31,25.0,24.259999999999998,-2,Yes,Yes,No,Yes,Clay,Airways,9,2015,1,Wealthy,IA,5.295914481931726
0.3,9.0,4.0,4258.0,7.69,17.31,36.0,25.0,1,No,No,No,No,Stone,Roadways,6,2015,2,Working Class,SD,5.523538757657212
0.4635559410234171,21.86857142857143,7.0,227.0,4.85,13.87,153.07999999999998,18.72,4,No,No,No,No,Wood,Roadways,11,2018,3,Wealthy,LA,5.297567085157333
0.4635559410234171,21.86857142857143,7.0,30662.0,21.27,42.87,153.07999999999998,64.14,-1,No,No,No,No,Brass,Roadways,4,2017,6,Working Class,TN,5.888684033713543
0.34,21.86857142857143,4.0,187.0,4.42,20.31,87.47428571428571,24.729999999999997,3,Yes,No,No,No,Brass,Waterways,5,2017,3,Working Class,OK,5.288670989496231
0.82,3.0,3.0,314.0,3.55,24.2,9.0,27.75,0,No,No,Yes,No,Marble,Roadways,11,2017,3,Working Class,AA,5.671672420737967
0.68,30.0,13.0,2261.0,6.27,10.47,390.0,16.740000000000002,-1,No,Yes,No,No,Aluminium,Roadways,11,2018,6,Working Class,WV,6.06057074550653
0.59,20.0,9.0,10514.0,11.34,30.0,180.0,41.34,-1,Yes,No,No,No,Brass,Waterways,10,2017,1,Working Class,MA,6.104525339391996
0.03,37.0,19.0,3786.0,4.49,23.43,703.0,27.92,3,Yes,No,Yes,No,Aluminium,Airways,8,2018,6,Working Class,SC,5.384449190177324
0.66,10.0,5.0,473.0,5.19,15.75,50.0,20.94,2,No,Yes,No,Yes,Clay,Airways,9,2016,3,Wealthy,ID,5.794993354709585
0.97,39.0,15.0,3305.0,40.21,18.54,585.0,58.75,1,No,No,No,No,Aluminium,Roadways,1,2018,2,Working Class,NE,7.35686718808532
0.19,9.0,5.0,395.0,4.19,18.56,45.0,22.75,0,No,Yes,No,No,Bronze,Roadways,10,2015,1,Wealthy,OH,5.186155999659706
0.35,27.0,15.0,342.0,5.43,18.98,405.0,24.41,-1,No,No,Yes,No,Wood,Roadways,8,2015,3,Working Class,IA,5.463280805795784
0.55,7.0,5.0,280.0,3.22,19.98,35.0,23.2,-1,No,No,Yes,No,Brass,Roadways,4,2017,6,Working Class,MI,5.498560697975914
0.75,5.0,4.0,68.0,4.01,15.24,20.0,19.25,3,No,No,Yes,No,Aluminium,Roadways,5,2019,2,Working Class,UT,5.433634663495666
0.22,13.0,9.683944374209862,1052.0,5.16,16.45,125.8912768647282,21.61,0,Yes,No,No,No,Bronze,Waterways,10,2015,4,Working Class,GA,5.121460849185141
0.3,19.0,7.0,551.0,6.59,13.79,133.0,20.38,0,No,No,No,No,Aluminium,Roadways,2,2016,4,Working Class,RI,5.037017535370374
0.11,13.0,7.0,2656.0,8.52,14.74,91.0,23.259999999999998,2,Yes,Yes,No,No,Brass,Airways,11,2017,5,Wealthy,MT,5.487655913249886
0.15,6.0,5.0,2414.0,5.5,19.85,30.0,25.35,0,No,No,No,No,Marble,Roadways,5,2016,6,Working Class,FL,5.2925507716536995
0.49,5.0,9.683944374209862,35.0,4.55,15.87,48.419721871049305,20.419999999999998,1,No,No,No,No,Wood,Roadways,5,2018,2,Working Class,NM,5.052352887448124
0.5,19.0,8.0,2607.0,14.02,21.08,152.0,35.099999999999994,-3,Yes,No,No,No,Brass,Waterways,10,2017,6,Working Class,VA,5.6536113574098374
0.4635559410234171,21.86857142857143,6.0,117.0,6.09,24.87,131.21142857142857,30.96,-1,No,Yes,No,No,Wood,Roadways,7,2017,4,Working Class,CA,5.1000493379243945
0.22,34.0,14.0,734.0,5.66,14.83,476.0,20.490000000000002,1,No,No,No,No,Wood,Roadways,2,2017,3,Working Class,AE,4.971825163309164
0.22,8.0,5.0,51.0,5.66,24.99,40.0,30.65,2,No,No,Yes,No,Wood,Airways,1,2019,3,Working Class,LA,5.195065736737562
0.13,12.0,7.0,648.0,6.23,18.67,84.0,24.900000000000002,-1,No,No,Yes,Yes,Clay,Roadways,5,2017,3,Working Class,WA,5.14394166140448
0.94,15.0,7.0,371.0,5.39,13.75,105.0,19.14,-4,No,Yes,Yes,No,Aluminium,Airways,7,2015,1,Wealthy,SD,6.37543359487126
0.42,11.0,8.0,220.0,4.91,19.21,88.0,24.12,3,Yes,Yes,Yes,No,Wood,Roadways,6,2015,1,Wealthy,IA,5.615279076064797
0.52,10.0,5.0,897.0,5.13,22.72,50.0,27.849999999999998,-4,No,No,No,No,Bronze,Waterways,11,2017,6,Working Class,ME,5.445702353461095
0.46,21.86857142857143,5.0,465.0,6.58,21.75,109.34285714285714,28.33,0,No,Yes,Yes,No,Brass,Airways,11,2018,4,Wealthy,VT,5.762742967479711
0.4635559410234171,19.0,9.0,6398.0,19.58,35.06,171.0,54.64,0,Yes,No,No,No,Bronze,Waterways,4,2019,5,Working Class,DE,6.665059319064439
0.58,5.0,3.0,62.0,5.4,15.89,15.0,21.29,0,No,Yes,No,Yes,Clay,Roadways,7,2017,0,Wealthy,UT,5.368915615393574
0.63,20.0,9.0,4137.0,5.31,21.93,180.0,27.24,1,Yes,No,No,No,Bronze,Waterways,9,2018,6,Working Class,CT,6.023955938307911
0.68,47.0,9.683944374209862,23783.0,34.71,91.34,455.1453855878635,126.05000000000001,-1,No,No,Yes,No,Bronze,Waterways,10,2015,5,Working Class,AA,7.837060947933787
0.54,11.0,7.0,252.0,5.69,13.52,77.0,19.21,-4,No,No,Yes,Yes,Clay,Roadways,6,2018,3,Working Class,WY,5.395217191287996
0.5,20.0,9.0,2127.0,7.23,14.74,180.0,21.97,-3,No,No,No,Yes,Brass,Roadways,7,2019,6,Working Class,LA,5.623800876226568
0.3,21.0,9.683944374209862,904.0,4.3,16.37,203.3628318584071,20.67,-4,No,Yes,No,No,Brass,Roadways,4,2016,3,Working Class,TN,5.035132765696643
0.4635559410234171,4.0,3.0,25.0,5.54,18.08,12.0,23.619999999999997,-2,No,No,No,No,Wood,Roadways,12,2015,0,Working Class,HI,5.366863471583051
0.3,22.0,6.0,6266.0,20.43,94.56,132.0,114.99000000000001,0,No,No,No,No,Brass,Roadways,5,2016,6,Working Class,AR,6.4613900483018005
0.31,3.0,2.0,17.0,5.02,21.44,6.0,26.46,-2,No,Yes,No,Yes,Clay,Airways,8,2018,3,Wealthy,OR,5.176319209737187
0.16,18.0,11.0,99.0,4.19,12.11,198.0,16.3,-3,No,Yes,No,No,Wood,Airways,2,2016,5,Working Class,VT,4.634534794617996
0.84,18.0,8.0,10381.0,26.1,45.79,144.0,71.89,4,Yes,Yes,No,No,Brass,Airways,8,2015,5,Working Class,MD,7.338166626051371
0.77,21.86857142857143,8.0,4283.0,16.88,13.66,174.94857142857143,30.54,2,Yes,No,Yes,No,Brass,Waterways,12,2016,3,Working Class,VT,6.07182258967363
0.41,19.0,9.0,7649.0,9.16,89.66,171.0,98.82,0,No,Yes,Yes,No,Bronze,Roadways,11,2017,0,Wealthy,CT,6.9293504164187265
0.82,19.0,10.0,11733.0,27.42,41.72,190.0,69.14,2,No,No,Yes,No,Brass,Waterways,8,2016,5,Wealthy,OK,7.193362700833867
0.43,21.0,9.683944374209862,9118.0,19.32,86.16,203.3628318584071,105.47999999999999,2,No,Yes,Yes,No,Brass,Roadways,9,2015,6,Working Class,MO,6.852961126894998
0.79,19.0,10.0,8844.0,8.62,29.6,190.0,38.22,-1,Yes,Yes,Yes,No,Brass,Roadways,7,2019,1,Wealthy,SC,7.559726235623335
0.59,4.0,3.0,62.0,4.63,20.71,12.0,25.34,0,No,Yes,Yes,No,Brass,Roadways,11,2015,2,Wealthy,AE,5.4797218362795075
0.38,5.0,5.0,152.0,4.95,19.84,25.0,24.79,1,No,No,Yes,Yes,Clay,Roadways,5,2019,4,Working Class,SC,5.244652841962344
0.33,18.0,9.683944374209862,7082.0,21.01,32.12,174.3109987357775,53.129999999999995,2,No,No,No,No,Brass,Roadways,7,2019,1,Working Class,DE,5.784962996312293
0.4635559410234171,27.0,12.0,1460.0,5.02,24.52,324.0,29.54,-2,No,No,No,No,Aluminium,Roadways,2,2019,3,Working Class,AZ,4.965986542427374
0.46,7.0,5.0,483.0,4.42,11.21,35.0,15.63,-2,No,No,No,No,Bronze,Roadways,5,2018,3,Wealthy,NE,5.0945474289482116
0.4,5.0,5.0,154.0,4.09,19.05,25.0,23.14,3,No,Yes,No,Yes,Clay,Airways,6,2015,3,Working Class,IL,5.264036432571163
0.49,6.0,4.0,78.0,3.95,11.44,24.0,15.39,-4,No,No,No,Yes,Clay,Roadways,7,2017,2,Working Class,MA,4.8846940707384086
0.52,25.0,14.0,483.0,6.47,11.07,350.0,17.54,4,No,No,Yes,No,Wood,Roadways,1,2019,3,Working Class,DE,5.649643028555553
0.87,29.0,10.0,496.0,6.61,16.04,290.0,22.65,-3,No,No,Yes,No,Wood,Airways,1,2017,0,Working Class,RI,6.610022870676855
0.28,3.0,3.0,61.0,6.83,15.0,9.0,21.83,1,No,No,No,No,Brass,Roadways,3,2017,6,Working Class,WY,5.081155886911374
0.63,12.0,6.0,272.0,6.05,18.01,72.0,24.060000000000002,-3,No,Yes,No,No,Aluminium,Airways,8,2016,4,Wealthy,NC,5.759154107968955
0.3,6.0,4.0,141.0,5.27,20.14,24.0,25.41,0,Yes,No,No,Yes,Clay,Airways,5,2018,0,Working Class,OH,5.221706264176197
0.97,9.0,4.0,4757.0,28.48,18.0,36.0,46.480000000000004,3,No,No,No,No,Brass,Roadways,7,2017,0,Working Class,AP,6.1718258505267505
0.77,24.0,10.0,197.0,5.21,13.16,240.0,18.37,-1,No,No,Yes,No,Wood,Waterways,4,2017,1,Working Class,NM,6.006747170639139
0.71,52.0,12.0,1069.0,9.24,11.05,624.0,20.29,1,Yes,Yes,Yes,No,Wood,Airways,9,2017,6,Wealthy,KS,7.480208315719051
0.59,20.0,9.0,198.0,5.56,15.76,180.0,21.32,3,No,Yes,No,No,Brass,Roadways,11,2018,2,Wealthy,MI,5.7675081655367455
0.11,15.0,7.0,5263.0,5.07,57.29,105.0,62.36,0,No,No,No,No,Brass,Waterways,3,2016,3,Working Class,WV,5.71224655306833
0.5,38.0,10.0,26409.0,29.22,34.14,380.0,63.36,-2,Yes,No,No,No,Brass,Waterways,3,2018,1,Wealthy,AP,6.395461911941112
0.05,4.0,9.683944374209862,804.0,6.36,22.3,38.73577749683945,28.66,1,Yes,No,No,No,Brass,Waterways,9,2016,3,Working Class,GA,5.339651230041014
0.56,21.0,9.0,382.0,3.04,22.96,189.0,26.0,2,No,No,Yes,No,Wood,Roadways,12,2016,6,Working Class,CO,5.8413390885303444
0.76,22.0,16.0,15938.0,45.91,62.96,352.0,108.87,1,No,Yes,Yes,No,Bronze,Airways,3,2016,6,Working Class,KY,7.775091033105848
0.39,15.0,6.0,30515.0,37.73,72.63,90.0,110.35999999999999,3,No,Yes,No,No,Marble,Airways,12,2015,5,Wealthy,NJ,6.79210870945581
0.67,6.0,4.0,174.0,6.17,23.95,24.0,30.119999999999997,-2,No,No,No,No,Bronze,Roadways,4,2015,0,Working Class,AL,5.739760757321436
0.14,35.0,15.0,773.0,3.4,14.3,525.0,17.7,1,No,Yes,Yes,No,Wood,Airways,4,2017,2,Working Class,AR,5.064618301294311
0.36,15.0,9.683944374209862,271.0,5.7,18.82,145.25916561314793,24.52,0,No,No,No,Yes,Brass,Waterways,7,2016,4,Working Class,NC,5.281883060084612
0.86,42.0,12.0,8532.0,45.21,48.97,504.0,94.18,-2,Yes,No,No,Yes,Clay,Airways,3,2018,2,Working Class,CA,7.902435660674547
